id,institution_id,account_id,user_id,categorie_id,type,plaid_ref,montant,devise,commentaire,destinataire,destinataire_logo,date_emission,date_validation,role_id,nom,prenom,plaind_access,email,financial_profile,monthly_income_base,monthly_income_summer
3109,4,231,58,4,debit,106077f4-56ea-3b32-9613-99291c62ba0a,31.1,EUR,Sorties culturelles,Laine Valette et Fils,https://via.placeholder.com/100x100.png/0055cc?text=business+aut,2024-11-20 00:00:00,2024-11-20 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3110,5,232,58,4,debit,80f56098-cad6-343f-9c45-4db438454af7,48.69,EUR,Vetements,Benard,https://via.placeholder.com/100x100.png/00ee77?text=business+quod,2024-11-28 00:00:00,2024-11-28 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3111,5,232,58,1,debit,e4186f91-6d38-3f6c-beb8-8bcee55ce043,58.13,EUR,Courses alimentaires,Delorme,https://via.placeholder.com/100x100.png/0088ff?text=business+et,2024-11-10 00:00:00,2024-11-10 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3112,4,231,58,4,debit,a37b78fb-e9f5-3f78-ab82-33ccb9117cd1,34.72,EUR,Sorties culturelles,Thierry,https://via.placeholder.com/100x100.png/00cc22?text=business+in,2024-11-08 00:00:00,2024-11-08 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3113,5,232,58,6,credit,099cfa75-aca7-3902-a8fb-08d4b7068d16,800.0,EUR,Bourse Erasmus,Laine,https://via.placeholder.com/100x100.png/008822?text=business+voluptas,2024-12-05 00:00:00,2024-12-05 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3114,4,231,58,6,credit,f44f0ff7-3749-3017-a14b-b7620f86f373,100.0,EUR,Job étudiant - Cafe,Renard Maillot SA,https://via.placeholder.com/100x100.png/00bbaa?text=business+est,2024-12-03 00:00:00,2024-12-03 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3115,4,231,58,14,credit,8ebce22d-0a32-3e8a-b709-bb052cd1c80c,200.0,EUR,Transfert familial,Tessier Gay SA,https://via.placeholder.com/100x100.png/00cc99?text=business+maxime,2024-12-13 00:00:00,2024-12-13 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3116,1,229,58,2,debit,a1720774-12b2-3309-bf2a-6665c8e0be7c,400.0,EUR,Loyer colocation,Devaux,https://via.placeholder.com/100x100.png/00ffcc?text=business+quia,2024-12-01 00:00:00,2024-12-01 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3117,1,229,58,2,debit,84f84d15-0ced-38fd-9933-b9be80b0eeb7,75.0,EUR,Charges/Eau/Gaz,Hernandez,https://via.placeholder.com/100x100.png/006622?text=business+nihil,2024-12-05 00:00:00,2024-12-05 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3118,5,232,58,2,debit,98871231-e692-37b4-85eb-b2464f91ee52,20.0,EUR,Internet WiFi,Lenoir,https://via.placeholder.com/100x100.png/0044bb?text=business+qui,2024-12-15 00:00:00,2024-12-15 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3119,1,229,58,13,debit,90181199-ca58-352d-bea6-d69fd23fa4d8,15.0,EUR,Forfait mobile,Colin et Fils,https://via.placeholder.com/100x100.png/005522?text=business+ea,2024-12-10 00:00:00,2024-12-10 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3120,5,232,58,3,debit,f66679c7-9895-30f7-8da9-a2cc5f9d2ad4,45.0,EUR,Transport local,Dumas et Fils,https://via.placeholder.com/100x100.png/0099bb?text=business+illum,2024-12-01 00:00:00,2024-12-01 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3121,4,231,58,14,debit,0ebe1dbf-f065-3056-81b3-029501af77e2,320.2,EUR,Cadeaux/Souvenirs,Martineau Normand S.A.R.L.,https://via.placeholder.com/100x100.png/004477?text=business+odit,2024-12-20 00:00:00,2024-12-20 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3122,5,232,58,4,debit,c4e6ff52-1b26-36d9-98cf-0f63ca1c739a,28.43,EUR,Restaurant/Cafe,Menard Petit SAS,https://via.placeholder.com/100x100.png/00aa33?text=business+architecto,2024-12-11 00:00:00,2024-12-11 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3123,4,231,58,3,debit,7dafbbcd-b020-3039-abf3-abbaa8fd4372,251.76,EUR,Voyages/Deplacement,Bernard,https://via.placeholder.com/100x100.png/00ff77?text=business+id,2024-12-06 00:00:00,2024-12-06 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3124,1,229,58,4,debit,b29894ac-faa5-32e3-bbbc-b6a5634936a3,35.13,EUR,Restaurant/Cafe,Fernandez S.A.S.,https://via.placeholder.com/100x100.png/0099dd?text=business+ducimus,2024-12-25 00:00:00,2024-12-25 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3125,1,230,58,4,debit,05d75a55-26d0-353f-9621-a89e962214ae,20.12,EUR,Restaurant/Cafe,Marty SARL,https://via.placeholder.com/100x100.png/0055aa?text=business+eum,2024-12-08 00:00:00,2024-12-08 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3126,1,229,58,4,debit,90499138-2701-3bfc-b7c1-6fb20ac28a72,21.9,EUR,Sorties culturelles,Briand Leveque S.A.,https://via.placeholder.com/100x100.png/0000dd?text=business+aut,2024-12-14 00:00:00,2024-12-14 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3127,4,231,58,4,debit,88bc6462-aee4-31f5-9045-60de994c398e,20.69,EUR,Restaurant/Cafe,Grenier,https://via.placeholder.com/100x100.png/00ee88?text=business+quas,2024-12-20 00:00:00,2024-12-20 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3128,4,231,58,6,credit,b3108d56-c524-38db-b184-a1e76b7081f8,800.0,EUR,Bourse Erasmus,Marques,https://via.placeholder.com/100x100.png/00ff88?text=business+dolor,2025-01-05 00:00:00,2025-01-05 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3129,4,231,58,6,credit,47c2d14a-fbb1-37aa-becb-4cdb7a9ab447,100.0,EUR,Job étudiant - Cafe,Bertrand S.A.S.,https://via.placeholder.com/100x100.png/00aaaa?text=business+saepe,2025-01-13 00:00:00,2025-01-13 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3130,5,232,58,14,credit,05ed466f-602d-34d7-884e-e49e8a68b49e,200.0,EUR,Transfert familial,Seguin,https://via.placeholder.com/100x100.png/00ee66?text=business+quidem,2025-01-26 00:00:00,2025-01-26 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3131,5,232,58,2,debit,e36fdfaf-bfe3-3985-80a7-439f708834f9,400.0,EUR,Loyer colocation,Laurent Turpin S.A.,https://via.placeholder.com/100x100.png/00bb66?text=business+accusamus,2025-01-01 00:00:00,2025-01-01 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3132,1,229,58,2,debit,9535040e-a816-3dd1-935f-44cd0e5f5bb3,75.0,EUR,Charges/Eau/Gaz,Arnaud SA,https://via.placeholder.com/100x100.png/008877?text=business+quo,2025-01-05 00:00:00,2025-01-05 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3133,1,230,58,2,debit,039cedec-5dd7-3d1f-a19a-55ee1ece70e6,20.0,EUR,Internet WiFi,Roche,https://via.placeholder.com/100x100.png/003366?text=business+ab,2025-01-15 00:00:00,2025-01-15 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3134,1,230,58,13,debit,33225fc6-abca-3c2f-aabf-ed7f57931b21,15.0,EUR,Forfait mobile,Michel,https://via.placeholder.com/100x100.png/005533?text=business+sint,2025-01-10 00:00:00,2025-01-10 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3135,1,229,58,3,debit,eeec0907-5fb8-3aa8-bfaf-c566175d5a58,45.0,EUR,Transport local,Clement Perrin SA,https://via.placeholder.com/100x100.png/00aaff?text=business+molestiae,2025-01-01 00:00:00,2025-01-01 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3136,5,232,58,4,debit,d0f177c1-a823-314a-8b6a-efc107f7a4e7,27.15,EUR,Sorties culturelles,Neveu S.A.R.L.,https://via.placeholder.com/100x100.png/007799?text=business+culpa,2025-01-09 00:00:00,2025-01-09 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3137,4,231,58,5,debit,d356e9ac-6542-383e-82ca-6899a7ccb8b3,16.26,EUR,Pharmacie/Sante,Vasseur SAS,https://via.placeholder.com/100x100.png/008811?text=business+officiis,2025-01-15 00:00:00,2025-01-15 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3138,5,232,58,4,debit,c0969484-1f37-3f51-9e51-24f32e43b81a,20.24,EUR,Restaurant/Cafe,Etienne,https://via.placeholder.com/100x100.png/00ff33?text=business+ullam,2025-01-15 00:00:00,2025-01-15 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3139,1,230,58,5,debit,aceb5032-6d99-3933-9101-200be8daa8fe,19.46,EUR,Pharmacie/Sante,Besnard,https://via.placeholder.com/100x100.png/00ff33?text=business+et,2025-01-15 00:00:00,2025-01-15 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3140,4,231,58,5,debit,5480f117-d2b0-35b5-9759-76d5f1669628,39.17,EUR,Pharmacie/Sante,Lopes,https://via.placeholder.com/100x100.png/00ccff?text=business+consectetur,2025-01-07 00:00:00,2025-01-07 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3141,1,229,58,4,debit,51dd66c9-c0f7-3617-b386-6c194f64b4bd,24.04,EUR,Restaurant/Cafe,Albert Hernandez SARL,https://via.placeholder.com/100x100.png/009988?text=business+sed,2025-01-07 00:00:00,2025-01-07 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3142,5,232,58,1,debit,39c86bdb-6e41-3a21-af27-f5932bd35e42,64.26,EUR,Courses alimentaires,Pires S.A.,https://via.placeholder.com/100x100.png/00ff55?text=business+temporibus,2025-01-22 00:00:00,2025-01-22 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3143,5,232,58,6,credit,1ee15c89-c487-323b-9e0e-25fe6461c818,800.0,EUR,Bourse Erasmus,Lesage,https://via.placeholder.com/100x100.png/0088ee?text=business+non,2025-02-05 00:00:00,2025-02-05 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3144,4,231,58,6,credit,2817952f-13c2-3991-bfae-433d22800ab9,100.0,EUR,Job étudiant - Cafe,Evrard Vallet SAS,https://via.placeholder.com/100x100.png/00bb44?text=business+optio,2025-02-28 00:00:00,2025-02-28 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3145,1,229,58,14,credit,3d911568-ecef-337a-808f-5cb4a4c67993,200.0,EUR,Transfert familial,Lopez,https://via.placeholder.com/100x100.png/00ffee?text=business+iure,2025-02-27 00:00:00,2025-02-27 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3146,4,231,58,2,debit,e1d57cfb-cffc-34c5-81cc-d9b8edae5d91,400.0,EUR,Loyer colocation,Prevost Marechal S.A.R.L.,https://via.placeholder.com/100x100.png/001133?text=business+quis,2025-02-01 00:00:00,2025-02-01 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3147,1,230,58,2,debit,ae91f648-ec0b-34dd-b15b-af9630d933de,75.0,EUR,Charges/Eau/Gaz,Pascal S.A.S.,https://via.placeholder.com/100x100.png/007777?text=business+ex,2025-02-05 00:00:00,2025-02-05 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3148,1,230,58,2,debit,85a2cbce-a266-37b8-b003-02ee79595cf3,20.0,EUR,Internet WiFi,Benoit SARL,https://via.placeholder.com/100x100.png/00ee00?text=business+reprehenderit,2025-02-15 00:00:00,2025-02-15 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3149,1,230,58,13,debit,bf24b1d4-e5f0-3bf8-a9c9-c3e78432e797,15.0,EUR,Forfait mobile,Navarro Bonnin SA,https://via.placeholder.com/100x100.png/0011bb?text=business+molestiae,2025-02-10 00:00:00,2025-02-10 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3150,1,229,58,3,debit,e212e7b5-59cf-3fbb-9587-8d362d0c957e,45.0,EUR,Transport local,Navarro Blanc et Fils,https://via.placeholder.com/100x100.png/0066ff?text=business+et,2025-02-01 00:00:00,2025-02-01 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3151,4,231,58,5,debit,5beae970-3275-3257-a91f-10514226aba7,39.71,EUR,Pharmacie/Sante,Vallee S.A.,https://via.placeholder.com/100x100.png/001166?text=business+odio,2025-02-07 00:00:00,2025-02-07 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3152,4,231,58,1,debit,397d3ef1-a842-3f40-96e4-b7e34afa74d1,70.56,EUR,Courses alimentaires,Guillou,https://via.placeholder.com/100x100.png/00bbee?text=business+et,2025-02-28 00:00:00,2025-02-28 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3153,1,229,58,4,debit,ed464cca-c3d3-31ba-9b8e-a42ca64fbd10,40.19,EUR,Vetements,Berthelot,https://via.placeholder.com/100x100.png/009955?text=business+explicabo,2025-02-17 00:00:00,2025-02-17 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3154,4,231,58,4,debit,9a3dc59e-eaa9-3fd7-a19b-9c4a3806ca11,37.06,EUR,Restaurant/Cafe,Marchal,https://via.placeholder.com/100x100.png/00bb88?text=business+quas,2025-02-26 00:00:00,2025-02-26 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3155,1,229,58,1,debit,3132c2c2-2342-3660-9753-fee55886e57c,66.07,EUR,Courses alimentaires,Pereira,https://via.placeholder.com/100x100.png/007700?text=business+et,2025-02-20 00:00:00,2025-02-20 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3156,1,229,58,6,credit,b0ed4e9f-c4a2-3b50-bbe8-111e8b202b86,800.0,EUR,Bourse Erasmus,Sauvage,https://via.placeholder.com/100x100.png/0055dd?text=business+quasi,2025-03-05 00:00:00,2025-03-05 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3157,1,229,58,6,credit,571e007a-f1cd-396c-a45b-e162469a42e5,100.0,EUR,Job étudiant - Cafe,Potier Teixeira SARL,https://via.placeholder.com/100x100.png/00ffaa?text=business+inventore,2025-03-03 00:00:00,2025-03-03 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3158,1,230,58,14,credit,52fa2bb4-82fa-3961-9b6e-f13e063b0e3a,200.0,EUR,Transfert familial,Jacob et Fils,https://via.placeholder.com/100x100.png/0066ff?text=business+doloribus,2025-03-18 00:00:00,2025-03-18 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3159,1,229,58,2,debit,a6b03ec8-075d-3b47-88a3-f782c3a144cf,400.0,EUR,Loyer colocation,Chevallier SARL,https://via.placeholder.com/100x100.png/0077dd?text=business+natus,2025-03-01 00:00:00,2025-03-01 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3160,1,229,58,2,debit,e27d440f-6408-3c6f-8514-71cddd0df291,75.0,EUR,Charges/Eau/Gaz,Masse,https://via.placeholder.com/100x100.png/00ddaa?text=business+itaque,2025-03-05 00:00:00,2025-03-05 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3161,1,230,58,2,debit,73c1f3e1-5412-388e-b46a-dfacb8f08f7f,20.0,EUR,Internet WiFi,Marion Philippe S.A.S.,https://via.placeholder.com/100x100.png/00cc00?text=business+nesciunt,2025-03-15 00:00:00,2025-03-15 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3162,1,229,58,13,debit,ed8593b7-4123-3c30-83bb-8a0ced647fea,15.0,EUR,Forfait mobile,Descamps SA,https://via.placeholder.com/100x100.png/001133?text=business+aliquid,2025-03-10 00:00:00,2025-03-10 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3163,4,231,58,3,debit,a8d89046-353b-31d1-aa6d-c1948c57f010,45.0,EUR,Transport local,Gonzalez,https://via.placeholder.com/100x100.png/002299?text=business+et,2025-03-01 00:00:00,2025-03-01 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3164,5,232,58,4,debit,19588ee2-50fd-39bb-bbd5-680def681bf1,49.33,EUR,Vetements,Leclercq,https://via.placeholder.com/100x100.png/00ff88?text=business+eos,2025-03-05 00:00:00,2025-03-05 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3165,5,232,58,4,debit,8eff61d4-12f1-370a-9dc6-77ef4f5198f0,64.64,EUR,Vetements,Marques S.A.,https://via.placeholder.com/100x100.png/005577?text=business+excepturi,2025-03-17 00:00:00,2025-03-17 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3166,4,231,58,4,debit,3a9df89f-893b-3ebf-bf4b-7cbf947e00f6,29.92,EUR,Restaurant/Cafe,Perrier,https://via.placeholder.com/100x100.png/0000cc?text=business+voluptas,2025-03-09 00:00:00,2025-03-09 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3167,4,231,58,4,debit,c06e51c1-7de1-396f-8ae1-1239e4b8a79e,29.42,EUR,Restaurant/Cafe,Maury,https://via.placeholder.com/100x100.png/005599?text=business+eaque,2025-03-18 00:00:00,2025-03-18 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3168,1,230,58,4,debit,b27f9aa4-96ab-381e-9231-e2546fb8651b,30.13,EUR,Restaurant/Cafe,Leleu,https://via.placeholder.com/100x100.png/004466?text=business+ratione,2025-03-18 00:00:00,2025-03-18 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3169,1,230,58,4,debit,1fabf628-b3cd-3f67-8ca2-2d8e30f73d7c,25.45,EUR,Restaurant/Cafe,Jacob,https://via.placeholder.com/100x100.png/0044dd?text=business+pariatur,2025-03-16 00:00:00,2025-03-16 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3170,4,231,58,4,debit,9c9ae9f6-cba5-345a-b73e-7f2efd1ad2a5,51.08,EUR,Vetements,Lebreton,https://via.placeholder.com/100x100.png/0011dd?text=business+doloribus,2025-03-19 00:00:00,2025-03-19 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3171,1,229,58,4,debit,b60463f0-0869-3c5a-ba23-a135232f55dd,28.28,EUR,Restaurant/Cafe,Costa,https://via.placeholder.com/100x100.png/0088cc?text=business+occaecati,2025-03-17 00:00:00,2025-03-17 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3172,4,231,58,4,debit,e587df38-7dc6-35e7-87c3-ff998751f951,39.96,EUR,Restaurant/Cafe,Noel,https://via.placeholder.com/100x100.png/006677?text=business+quam,2025-03-27 00:00:00,2025-03-27 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3173,1,229,58,5,debit,fafcc761-be2e-32f1-98b4-8cd1b7d879bc,21.47,EUR,Pharmacie/Sante,Marechal,https://via.placeholder.com/100x100.png/0044dd?text=business+explicabo,2025-03-17 00:00:00,2025-03-17 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3174,4,231,58,4,debit,a8b13e2e-83df-3b93-b499-51f0f7ce520a,27.23,EUR,Restaurant/Cafe,Duhamel,https://via.placeholder.com/100x100.png/0033ee?text=business+reprehenderit,2025-03-01 00:00:00,2025-03-01 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3175,5,232,58,4,debit,5b4be653-1ce6-347c-9cb7-7f3d88b2de10,37.86,EUR,Restaurant/Cafe,Renault,https://via.placeholder.com/100x100.png/00cc66?text=business+eos,2025-03-07 00:00:00,2025-03-07 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3176,5,232,58,6,credit,2916d2c1-9586-3535-96c2-7d8f0a67cb11,800.0,EUR,Bourse Erasmus,Laroche,https://via.placeholder.com/100x100.png/00bbbb?text=business+alias,2025-04-05 00:00:00,2025-04-05 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3177,4,231,58,6,credit,fa690cfc-7e2e-3a27-9b6c-cbff1bcb1637,100.0,EUR,Job étudiant - Cafe,De Sousa Dias S.A.R.L.,https://via.placeholder.com/100x100.png/00ee00?text=business+est,2025-04-25 00:00:00,2025-04-25 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3178,5,232,58,14,credit,acd9ed3e-45fc-3ebd-b611-fd5a67c740c7,200.0,EUR,Transfert familial,Vaillant Klein SAS,https://via.placeholder.com/100x100.png/0088bb?text=business+inventore,2025-04-02 00:00:00,2025-04-02 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3179,1,229,58,2,debit,fdd14169-4815-353f-a74b-17643419d960,400.0,EUR,Loyer colocation,Maillard,https://via.placeholder.com/100x100.png/00ee22?text=business+corporis,2025-04-01 00:00:00,2025-04-01 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3180,4,231,58,2,debit,6c36f049-3160-362f-987a-306849dff3e2,50.0,EUR,Charges/Eau/Gaz,Peron,https://via.placeholder.com/100x100.png/0044ee?text=business+aut,2025-04-05 00:00:00,2025-04-05 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3181,1,229,58,2,debit,61401eec-c202-3331-bfb1-db1ef967770d,20.0,EUR,Internet WiFi,Barthelemy,https://via.placeholder.com/100x100.png/007799?text=business+odit,2025-04-15 00:00:00,2025-04-15 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3182,1,229,58,13,debit,3a1de8cb-ce4e-34db-93b1-eebefca8aebb,15.0,EUR,Forfait mobile,Parent et Fils,https://via.placeholder.com/100x100.png/008866?text=business+tenetur,2025-04-10 00:00:00,2025-04-10 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3183,4,231,58,3,debit,bed545e2-aed2-32d0-8deb-0e10e3a77ec5,45.0,EUR,Transport local,Traore,https://via.placeholder.com/100x100.png/0055cc?text=business+eveniet,2025-04-01 00:00:00,2025-04-01 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3184,1,229,58,4,debit,e1d977df-fd33-37fb-952e-e0538557a52c,25.04,EUR,Sorties culturelles,Denis Roussel et Fils,https://via.placeholder.com/100x100.png/002288?text=business+quibusdam,2025-04-14 00:00:00,2025-04-14 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3185,1,230,58,4,debit,c3293980-bbd1-36be-8868-5cd773c538ba,25.51,EUR,Restaurant/Cafe,Chevallier Baron S.A.S.,https://via.placeholder.com/100x100.png/00ee77?text=business+nemo,2025-04-19 00:00:00,2025-04-19 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3186,4,231,58,4,debit,1c1069b5-c7b7-3965-8107-ed9543a623fe,62.02,EUR,Vetements,Rey SA,https://via.placeholder.com/100x100.png/00aabb?text=business+ea,2025-04-16 00:00:00,2025-04-16 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
3187,1,230,58,1,debit,0e5f34dc-9ac1-3290-95ec-da775da773a2,79.82,EUR,Courses alimentaires,Klein Legrand SARL,https://via.placeholder.com/100x100.png/0011dd?text=business+sapiente,2025-04-05 00:00:00,2025-04-05 00:00,3,Garnier,Sophie,,erasmus.international@test.fr,erasmus,1100.0,950.0
